,car_number,completed_laps,elapsed_time,last_laptime,best_laptime,best_lap,time_behind_leader,laps_behind_leader,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
253,4,52,2497.5556,104.8328,40.7921,36,11.6243,0,0.5589,0,16,40.7921,1,2,50,11,0
254,4,53,2609.6987,112.1431,40.7921,36,14.0392,0,0.9761,0,16,40.7921,1,2,50,11,0
255,4,54,2717.0757,107.37700000000001,40.7921,36,16.9138,0,0.7671,0,16,40.7921,1,2,50,11,0
256,4,55,2781.0557,63.98,40.7921,36,5.1151,0,0.9421,0,16,40.7921,0,2,50,11,0
257,4,56,2823.2994,42.2437,40.7921,36,5.4723,0,0.632,0,16,40.7921,0,2,50,11,0
258,4,57,2866.3307,43.0313,40.7921,36,7.7716,0,0.397,0,15,40.7921,0,2,50,11,0
259,4,58,2918.4668,52.1361,40.7921,36,15.7252,0,0.8315,0,15,40.7921,1,2,50,11,0
260,4,59,3011.5066,93.0398,40.7921,36,11.6116,0,0.4325,0,15,40.7921,1,2,50,11,0
261,4,60,3117.0611,105.5545,40.7921,36,11.5916,0,0.7751,0,15,40.7921,1,2,50,11,0
262,4,61,3223.8031,106.742,40.7921,36,14.0253,0,0.5444,0,15,40.7921,1,2,50,11,0
263,4,62,3317.1663,93.3632,40.7921,36,12.4604,0,0.5920000000000001,0,15,40.7921,1,2,50,11,0
264,4,63,3387.1795,70.0132,40.7921,36,3.0533,0,0.27699999999999997,0,15,40.7921,0,2,50,11,0
265,4,64,3431.0926,43.9131,40.7921,36,5.6832,0,0.1122,0,15,40.7921,0,2,50,11,0
266,4,65,3473.3302,42.2376,40.7921,36,7.0967,0,0.4368,0,15,40.7921,0,2,50,11,0
267,4,66,3514.9411,41.6109,40.7921,36,7.9088,0,0.1984,0,15,40.7921,0,2,50,11,0
268,4,67,3556.7632,41.8221,40.7921,36,8.9032,0,0.32,0,15,40.7921,0,2,50,11,0
269,4,68,3610.2437,53.4805,40.7921,36,17.8755,0,1.0129,0,15,40.7921,1,2,50,11,0
270,4,69,3697.5925,87.3488,40.7921,36,9.2586,0,0.3891,0,15,40.7921,1,2,50,11,0
271,4,70,3808.1689,110.5764,40.7921,36,6.7278,0,0.4169,0,14,40.7921,1,2,50,11,0
272,4,71,3917.3016,109.1327,40.7921,36,9.4632,0,0.5084,0,12,40.7921,1,2,50,11,0
273,4,72,4017.6593,100.3577,40.7921,36,8.004,0,0.6701,0,12,40.7921,1,2,50,11,0
274,4,73,4094.0885,76.4292,40.7921,36,1.9157,0,0.3432,0,12,40.7921,0,2,50,11,0
275,4,74,4138.8895,44.801,40.7921,36,4.9116,0,0.0791,0,14,40.7921,0,2,50,11,0
276,4,75,4181.4919,42.6024,40.7921,36,6.5724,0,0.2615,0,14,40.7921,0,2,50,11,0
277,4,76,4223.18,41.6881,40.7921,36,7.2951,0,0.3125,0,14,40.7921,0,2,50,11,0
278,4,77,4264.9528,41.7728,40.7921,36,8.0779,0,0.08800000000000001,0,13,40.7921,0,2,50,11,0
279,4,78,4307.3106,42.3578,40.7921,36,9.3886,0,0.2096,0,13,40.7921,0,2,50,11,0
280,4,79,4349.0418,41.7312,40.7921,36,9.952,0,0.3018,0,13,40.7921,0,2,50,11,0
281,4,80,4391.0385,41.9967,40.7921,36,10.7867,0,0.4154,0,13,40.7921,0,2,50,11,0
282,4,81,4432.8707,41.8322,40.7921,36,11.3741,0,0.3997,0,13,40.7921,0,2,50,11,0
283,4,82,4475.0688,42.1981,40.7921,36,12.2529,0,0.7238,0,13,40.7921,0,2,50,11,0
284,4,83,4516.9164,41.8476,40.7921,36,12.7582,0,0.6742,0,13,40.7921,0,2,50,11,0
285,4,84,4559.2223,42.3059,40.7921,36,13.8003,0,0.469,0,13,40.7921,0,2,50,11,0
286,4,85,4601.4605,42.2382,40.7921,36,14.8925,0,0.536,0,13,40.7921,0,2,50,11,0
287,4,86,4644.5483,43.0878,40.7921,36,16.7718,0,0.5508,0,13,40.7921,0,2,50,11,0
288,4,87,4687.0425,42.4942,40.7921,36,17.9763,0,0.3413,0,13,40.7921,0,2,50,11,0
289,4,88,4730.2588,43.2163,40.7921,36,19.0972,0,0.9682,0,13,40.7921,0,2,50,11,0
290,4,89,4772.6603,42.4015,40.7921,36,19.0169,0,0.7768,0,13,40.7921,0,2,50,11,0
291,4,90,4814.965999999999,42.3057,40.7921,36,18.4043,0,0.9161,0,13,40.7921,0,2,50,11,0
292,4,91,4857.5651,42.5991,40.7921,36,19.9556,0,2.6126,0,11,40.7921,0,2,50,11,0
293,4,92,4899.8024,42.2373,40.7921,36,19.8528,0,2.535,0,10,40.7921,0,2,50,11,0
294,4,93,4954.5807,54.7783,40.7921,36,33.918,0,0.065,0,21,40.7921,0,3,93,11,0
295,4,94,5022.4717,67.891,40.7921,36,49.3344,0,2.2608,0,25,40.7921,0,3,93,11,0
296,4,95,5064.2254,41.7537,40.7921,36,37.9714,0,1.5230000000000001,0,25,40.7921,0,3,93,11,0
297,4,96,5105.5648,41.3394,40.7921,36,36.3457,0,2.2727,0,23,40.7921,0,3,93,11,0
298,4,97,5146.7501,41.1853,40.7921,36,33.0479,0,2.2431,0,21,40.7921,0,3,93,11,0
299,4,98,5187.9962,41.2461,40.7921,36,31.343000000000004,0,1.9635,0,20,40.7921,0,3,93,11,0
300,4,99,5229.2386,41.2424,40.7921,36,30.4476,0,1.8932,0,18,40.7921,0,3,93,11,0
301,4,100,5270.5314,41.2928,40.7921,36,29.8686,0,1.8673,0,18,40.7921,0,3,93,11,0
302,4,101,5311.8359,41.3045,40.7921,36,29.4414,0,1.6691,0,17,40.7921,0,3,93,11,0
303,4,102,5353.1406,41.3047,40.7921,36,29.1081,0,1.492,0,16,40.7921,0,3,93,11,0
304,4,103,5394.4721,41.3315,40.7921,36,28.8413,0,1.4704,0,15,40.7921,0,3,93,11,0
305,4,104,5435.8847,41.4126,40.7921,36,28.2816,0,1.6611,0,14,40.7921,0,3,93,11,0
306,4,105,5477.5422,41.6575,40.7921,36,27.8614,0,1.8517,0,14,40.7921,0,3,93,11,0
307,4,106,5520.0362,42.494,40.7921,36,18.8192,0,0.7231,0,13,40.7921,0,3,93,11,0
308,4,107,5561.7317,41.6955,40.7921,36,18.965999999999998,0,1.7148,0,11,40.7921,0,3,93,11,0
309,4,108,5603.2436,41.5119,40.7921,36,17.4432,0,2.1065,0,11,40.7921,0,3,93,11,0
310,4,109,5645.0867,41.8431,40.7921,36,17.654,0,1.4334,0,10,40.7921,0,3,93,11,0
311,4,110,5688.4027,43.316,40.7921,36,19.6769,0,0.0397,0,11,40.7921,0,3,93,11,0
312,4,111,5730.5475,42.1448,40.7921,36,20.5419,0,0.7459,0,11,40.7921,0,3,93,11,0
313,4,112,5771.9729,41.4254,40.7921,36,20.3377,0,0.7919,0,11,40.7921,0,3,93,11,0
314,4,113,5813.5203,41.5474,40.7921,36,20.6914,0,0.9477,0,11,40.7921,0,3,93,11,0
315,4,114,5855.1583,41.638000000000005,40.7921,36,21.1977,0,1.0292,0,11,40.7921,0,3,93,11,0
316,4,115,5896.8389,41.6806,40.7921,36,21.6272,0,1.0638,0,11,40.7921,0,3,93,11,0
317,4,116,5938.5353,41.6964,40.7921,36,21.8886,0,1.1258,0,11,40.7921,0,3,93,11,0
318,4,117,5980.3507,41.8154,40.7921,36,22.1858,0,0.8342,0,11,40.7921,0,3,93,11,0
319,4,118,6022.3199,41.9692,40.7921,36,22.4963,0,1.003,0,11,40.7921,0,3,93,11,0
320,4,119,6064.1883,41.8684,40.7921,36,22.56,0,0.892,0,11,40.7921,0,3,93,11,0
321,4,120,6106.0839,41.8956,40.7921,36,22.3239,0,0.5894,0,11,40.7921,0,3,93,11,0
322,4,121,6148.1781,42.0942,40.7921,36,20.4365,0,0.7132,0,10,40.7921,0,3,93,11,0
323,4,122,6190.1871,42.00899999999999,40.7921,36,19.8978,0,0.8514,0,10,40.7921,0,3,93,11,0
324,4,123,6232.1182,41.9311,40.7921,36,20.0299,0,0.9546,0,10,40.7921,0,3,93,11,0
325,4,124,6273.8408,41.7226,40.7921,36,20.3077,0,1.194,0,10,40.7921,0,3,93,11,0
326,4,125,6315.5748,41.733999999999995,40.7921,36,20.6226,0,3.0698,0,8,40.7921,0,3,93,11,0
327,4,126,6356.9686,41.3938,40.7921,36,20.4899,0,2.3063,0,8,40.7921,0,3,93,11,0
328,4,127,6411.3415,54.3729,40.7921,36,33.3584,0,6.2246,0,15,40.7921,0,4,127,11,0
329,4,128,6480.1222,68.7807,40.7921,36,13.9292,1,0.6085,0,26,40.7921,0,4,127,11,0
330,4,129,6521.8388,41.7166,40.7921,36,55.6458,0,0.0595,0,25,40.7921,0,4,127,11,0
331,4,130,6563.7063,41.8675,40.7921,36,40.3808,0,7.6597,0,23,40.7921,0,4,127,11,0
332,4,131,6605.0577,41.3514,40.7921,36,39.6654,0,4.4428,0,21,40.7921,0,4,127,11,0
333,4,132,6646.1045,41.0468,40.7921,36,38.3937,0,4.8284,0,19,40.7921,0,4,127,11,0
334,4,133,6688.0768,41.9723,40.7921,36,31.7679,0,0.7434,0,20,40.7921,0,4,127,11,0
335,4,134,6729.7397,41.6629,40.7921,36,31.9243,0,1.2556,0,19,40.7921,0,4,127,11,0
336,4,135,6771.4093,41.6696,40.7921,36,27.5313,0,2.0699,0,19,40.7921,0,4,127,11,0
337,4,136,6813.2991,41.8898,40.7921,36,26.444000000000003,0,2.4703,0,17,40.7921,0,4,127,11,0
338,4,137,6855.1225,41.8234,40.7921,36,25.1406,0,0.8859,0,17,40.7921,0,4,127,11,0
339,4,138,6901.4853,46.3628,40.7921,36,28.176,0,5.0119,0,15,40.7921,1,4,127,11,0
340,4,139,6965.2156,63.7303,40.7921,36,30.0987,0,1.7096,0,14,40.7921,1,4,127,11,0
341,4,140,7042.5718,77.3562,40.7921,36,12.6994,0,0.7455,0,14,40.7921,1,4,127,11,0
342,4,141,7158.0152,115.4434,40.7921,36,9.9166,0,0.6472,0,12,40.7921,1,4,127,11,0
343,4,142,7262.9757,104.9605,40.7921,36,10.7886,0,0.9361,0,10,40.7921,1,4,127,11,0
344,4,143,7365.6683,102.6926,40.7921,36,9.7366,0,0.2475,0,10,40.7921,1,4,127,11,0
345,4,144,7466.9277,101.2594,40.7921,36,10.9141,0,0.9204,0,10,40.7921,1,4,127,11,0
346,4,145,7540.6769,73.7492,40.7921,36,2.4553,0,0.5875,0,10,40.7921,0,4,127,11,0
347,4,146,7592.0603,51.3834,40.7921,36,11.7117,0,1.9965,0,9,40.7921,1,4,127,11,0
348,4,147,7670.7156,78.6553,40.7921,36,11.52,0,2.8026,0,9,40.7921,1,4,127,11,0
349,4,148,7762.1338,91.4182,40.7921,36,8.7159,0,0.8447,0,9,40.7921,1,4,127,11,0
350,4,149,7859.3573,97.2235,40.7921,36,11.8068,0,1.7657,0,9,40.7921,1,4,127,11,0
351,4,150,7945.7461,86.3888,40.7921,36,9.8645,0,2.0443,0,9,40.7921,1,4,127,11,0
352,4,151,8035.0867,89.3406,40.7921,36,10.7276,0,3.6754,0,9,40.7921,1,4,127,11,0
353,4,152,8123.8085,88.7218,40.7921,36,11.1048,0,2.2971,0,9,40.7921,1,4,127,11,0
354,4,153,8195.1853,71.3768,40.7921,36,2.5013,0,0.6944,0,9,40.7921,0,4,127,11,0
355,4,154,8241.8678,46.6825,40.7921,36,7.3328,0,1.4717,0,9,40.7921,1,4,127,11,0
356,4,155,8320.8155,78.9477,40.7921,36,7.1136,0,0.9507,0,9,40.7921,1,4,127,11,0
357,4,156,8423.9978,103.1823,40.7921,36,9.6646,0,1.1964,0,9,40.7921,1,4,127,11,0
358,4,157,8527.8379,103.8401,40.7921,36,6.4632,0,0.6455,0,8,40.7921,1,4,127,11,0
359,4,158,8622.0586,94.2207,40.7921,36,6.4058,0,1.5788,0,8,40.7921,1,4,127,11,0
360,4,159,8715.3504,93.2918,40.7921,36,7.1279,0,2.1603,0,8,40.7921,1,4,127,11,0
361,4,160,8802.1561,86.8057,40.7921,36,5.9302,0,0.7414,0,7,40.7921,1,4,127,11,0
362,4,161,8877.1551,74.999,40.7921,36,1.4776,0,0.4167,0,7,40.7921,0,4,127,11,0
363,4,162,8923.4885,46.3334,40.7921,36,6.269,0,0.7442,0,14,40.7921,0,4,127,11,0
364,4,163,8965.6347,42.1462,40.7921,36,7.5201,0,0.9044,0,14,40.7921,0,4,127,11,0
365,4,164,9007.3018,41.6671,40.7921,36,8.2576,0,0.3495,0,14,40.7921,0,4,127,11,0
366,4,165,9049.5871,42.2853,40.7921,36,9.592,0,0.4924,0,14,40.7921,0,4,127,11,0
367,4,166,9091.1052,41.5181,40.7921,36,10.1392,0,1.0175,0,14,40.7921,0,4,127,11,0
368,4,167,9132.5983,41.4931,40.7921,36,10.677999999999999,0,0.7053,0,14,40.7921,0,4,127,11,0
369,4,168,9173.9958,41.3975,40.7921,36,11.1366,0,0.5111,0,13,40.7921,0,4,127,11,0
370,4,169,9215.9622,41.9664,40.7921,36,12.1758,0,0.4083,0,13,40.7921,0,4,127,11,0
371,4,170,9257.9451,41.9829,40.7921,36,13.2652,0,0.6557,0,11,40.7921,0,4,127,11,0
372,4,171,9300.0462,42.1011,40.7921,36,13.3714,0,0.4357,0,10,40.7921,0,4,127,11,0
373,4,172,9354.4273,54.3811,40.7921,36,27.0876,0,2.2317,0,14,40.7921,0,5,172,11,0
374,4,173,9421.5039,67.0766,40.7921,36,9.7615,1,4.3635,0,20,40.7921,0,5,172,11,0
375,4,174,9462.5299,41.026,40.7921,36,6.6067,1,4.7804,0,20,40.7921,0,5,172,11,0
376,4,175,9503.3598,40.8299,40.7921,36,47.4366,0,4.6246,0,20,40.7921,0,5,172,11,0
377,4,176,9544.2265,40.8667,40.7921,36,36.6862,0,4.3452,0,20,40.7921,0,5,172,11,0
378,4,177,9585.0943,40.8678,40.7921,36,34.7654,0,3.3791,0,20,40.7921,0,5,172,11,0
379,4,178,9626.127,41.0327,40.7921,36,33.2443,0,1.621,0,20,40.7921,0,5,172,11,0
380,4,179,9667.9376,41.8106,40.7921,36,33.5387,0,2.3693,0,20,40.7921,0,5,172,11,0
381,4,180,9708.8937,40.9561,40.7921,36,32.4363,0,2.2551,0,20,40.7921,0,5,172,11,0
382,4,181,9750.0706,41.1769,40.7921,36,32.8228,0,2.3077,0,19,40.7921,0,5,172,11,0
383,4,182,9791.233,41.1624,40.7921,36,33.3556,0,2.1792,0,19,40.7921,0,5,172,11,0
384,4,183,9832.3342,41.1012,40.7921,36,33.1329,0,1.8468,0,19,40.7921,0,5,172,11,0
385,4,184,9873.5599,41.2257,40.7921,36,33.2171,0,1.5604,0,19,40.7921,0,5,172,11,0
386,4,185,9914.8109,41.251000000000005,40.7921,36,33.3425,0,1.2875,0,19,40.7921,0,5,172,11,0
387,4,186,9956.1444,41.3335,40.7921,36,33.2558,0,1.1811,0,19,40.7921,0,5,172,11,0
388,4,187,9997.8106,41.6662,40.7921,36,33.1452,0,1.1406,0,19,40.7921,0,5,172,11,0
389,4,188,10054.6393,56.8287,40.7921,36,48.7695,0,1.3506,0,18,40.7921,1,5,172,11,0
390,4,189,10125.3983,70.759,40.7921,36,54.4329,0,1.7536,0,18,40.7921,1,5,172,11,0
391,4,190,10192.0671,66.6688,40.7921,36,17.273,0,1.2602,0,18,40.7921,1,5,172,11,0
392,4,191,10307.2001,115.133,40.7921,36,13.454,0,0.7716,0,17,40.7921,1,5,172,11,0
393,4,192,10423.8896,116.6895,40.7921,36,13.7715,0,0.7412,0,17,40.7921,1,5,172,11,0
394,4,193,10501.0736,77.184,40.7921,36,6.7146,0,2.5414,0,17,40.7921,0,5,172,11,0
395,4,194,10543.9293,42.8557,40.7921,36,7.7373,0,1.4437,0,17,40.7921,0,5,172,11,0
396,4,195,10586.1248,42.1955,40.7921,36,8.9009,0,0.2512,0,17,40.7921,0,5,172,11,0
397,4,196,10628.9292,42.8044,40.7921,36,9.3217,0,0.5517,0,15,40.7921,0,5,172,11,0
398,4,197,10671.4187,42.4895,40.7921,36,11.0154,0,0.8235,0,13,40.7921,0,5,172,11,0
399,4,198,10713.4454,42.0267,40.7921,36,12.4775,0,0.5765,0,13,40.7921,0,5,172,11,0
400,4,199,10755.4546,42.0092,40.7921,36,14.1832,0,0.6187,0,13,40.7921,0,5,172,11,0
401,4,200,10797.4163,41.9617,40.7921,36,14.7798,0,0.7053,0,13,40.7921,0,5,172,11,0
402,6,0,0.0,0.0,0.0,0,0.0,0,0.0,0,18,0.0,0,0,0,18,0
403,6,1,47.2379,44.1519,44.1519,1,5.3007,0,0.0279,0,16,44.1519,0,0,0,18,0
404,6,2,89.4091,42.1712,42.1712,2,6.6973,0,0.8289,0,15,42.1712,0,0,0,18,0
405,6,3,131.2577,41.8486,41.8486,3,7.7392,0,0.3714,0,15,41.8486,0,0,0,18,0
406,6,4,172.8867,41.629,41.629,4,8.5279,0,0.4957,0,15,41.629,0,0,0,18,0
407,6,5,214.49,41.6033,41.6033,5,9.2293,0,0.6828,0,15,41.6033,0,0,0,18,0
408,6,6,256.1006,41.6106,41.6033,5,9.9507,0,0.5621,0,15,41.6033,0,0,0,18,0
409,6,7,298.3903,42.2897,41.6033,5,11.3104,0,0.7712,0,15,41.6033,0,0,0,18,0
410,6,8,341.11400000000003,42.7237,41.6033,5,13.0984,0,0.8089,0,16,41.6033,0,0,0,18,0
411,6,9,382.8756,41.7616,41.6033,5,13.6922,0,1.1696,0,16,41.6033,0,0,0,18,0
412,6,10,424.4054,41.5298,41.5298,10,14.2531,0,1.0471,0,16,41.5298,0,0,0,18,0
413,6,11,466.1333,41.7279,41.5298,10,14.6808,0,0.8559,0,16,41.5298,0,0,0,18,0
414,6,12,507.8715,41.7382,41.5298,10,15.114,0,0.8631,0,16,41.5298,0,0,0,18,0
415,6,13,549.5827,41.7112,41.5298,10,15.5494,0,0.8746,0,16,41.5298,0,0,0,18,0
416,6,14,591.414,41.8313,41.5298,10,16.1432,0,1.0098,0,16,41.5298,0,0,0,18,0
417,6,15,633.2289,41.8149,41.5298,10,16.7665,0,1.1099,0,16,41.5298,0,0,0,18,0
418,6,16,675.0536,41.8247,41.5298,10,17.4407,0,1.1244,0,16,41.5298,0,0,0,18,0
419,6,17,717.0363,41.9827,41.5298,10,18.3317,0,1.1555,0,16,41.5298,0,0,0,18,0
420,6,18,758.9604,41.9241,41.5298,10,19.1692,0,0.9655,0,16,41.5298,0,0,0,18,0
421,6,19,801.115,42.1546,41.5298,10,20.3167,0,1.0705,0,16,41.5298,0,0,0,18,0
422,6,20,843.2709,42.1559,41.5298,10,21.5233,0,1.3046,0,16,41.5298,0,0,0,18,0
423,6,21,885.3388,42.0679,41.5298,10,22.5292,0,1.4599,0,16,41.5298,0,0,0,18,0
424,6,22,927.2744,41.9356,41.5298,10,23.2755,0,1.2138,0,16,41.5298,0,0,0,18,0
425,6,23,969.4377,42.1633,41.5298,10,24.2925,0,1.1855,0,16,41.5298,0,0,0,18,0
426,6,24,1012.9414,43.5037,41.5298,10,26.6698,0,0.4186,0,16,41.5298,0,0,0,18,0
427,6,25,1055.9284,42.986999999999995,41.5298,10,27.6873,0,0.5568,0,16,41.5298,0,0,0,18,0
428,6,26,1098.3632,42.4348,41.5298,10,27.6893,0,0.6876,0,16,41.5298,0,0,0,18,0
429,6,27,1140.7118,42.3486,41.5298,10,28.0949,0,0.6920000000000001,0,16,41.5298,0,0,0,18,0
430,6,28,1183.1867,42.4749,41.5298,10,28.1629,0,0.7866,0,16,41.5298,0,0,0,18,0
431,6,29,1225.6442,42.4575,41.5298,10,28.4702,0,0.6874,0,15,41.5298,0,0,0,18,0
432,6,30,1268.143,42.4988,41.5298,10,26.1012,0,0.632,0,15,41.5298,0,0,0,18,0
433,6,31,1310.5927,42.4497,41.5298,10,23.3392,0,0.6884,0,13,41.5298,0,0,0,18,0
434,6,32,1353.0817,42.489,41.5298,10,20.3958,0,0.6476,0,9,41.5298,0,0,0,18,0
435,6,33,1418.5082,65.4265,41.5298,10,42.9997,0,1.7125,0,25,41.5298,0,1,33,18,0
436,6,34,1474.2892,55.781000000000006,41.5298,10,44.074,0,1.1416,0,22,41.5298,0,1,33,18,0
437,6,35,1515.707,41.4178,41.4178,35,27.2637,0,8.2424,0,17,41.4178,0,1,33,18,0
438,6,36,1556.6037,40.8967,40.8967,36,27.7721,0,9.8834,0,15,40.8967,0,1,33,18,0
439,6,37,1597.5865,40.9828,40.8967,36,28.2637,0,9.5994,0,15,40.8967,0,1,33,18,0
440,6,38,1638.5554,40.9689,40.8967,36,28.4781,0,8.9783,0,15,40.8967,0,1,33,18,0
441,6,39,1679.5695,41.0141,40.8967,36,28.5288,0,7.2689,0,15,40.8967,0,1,33,18,0
442,6,40,1720.5672,40.9977,40.8967,36,28.3696,0,5.8678,0,15,40.8967,0,1,33,18,0
443,6,41,1761.6936,41.1264,40.8967,36,28.0775,0,4.1372,0,15,40.8967,0,1,33,18,0
444,6,42,1802.5797,40.8861,40.8861,42,27.4596,0,3.3555,0,15,40.8861,0,1,33,18,0
445,6,43,1843.8052,41.2255,40.8861,42,27.5157,0,2.9719,0,15,40.8861,0,1,33,18,0
446,6,44,1885.0564,41.2512,40.8861,42,27.4055,0,2.4595,0,15,40.8861,0,1,33,18,0
447,6,45,1926.5925,41.5361,40.8861,42,27.4634,0,1.825,0,15,40.8861,0,1,33,18,0
448,6,46,1968.5339999999999,41.9415,40.8861,42,27.9223,0,0.8567,0,15,40.8861,0,1,33,18,0
449,6,47,2015.3143,46.7803,40.8861,42,33.116,0,1.0946,0,15,40.8861,1,1,33,18,0
450,6,48,2084.1715,68.8572,40.8861,42,43.9194,0,2.9034,0,15,40.8861,1,1,33,18,0
451,6,49,2162.4978,78.3263,40.8861,42,20.2764,0,1.0544,0,15,40.8861,1,1,33,18,0
452,6,50,2284.1139,121.6161,40.8861,42,21.8098,0,3.4021,0,16,40.8861,1,2,50,18,0
453,6,51,2392.0831,107.9692,40.8861,42,11.8074,0,1.1159,0,15,40.8861,1,2,50,18,0
454,6,52,2496.9967,104.9136,40.8861,42,11.0654,0,0.9349,0,15,40.8861,1,2,50,18,0
455,6,53,2608.7226,111.7259,40.8861,42,13.0631,0,1.1432,0,15,40.8861,1,2,50,18,0
456,6,54,2716.3086,107.586,40.8861,42,16.1467,0,1.6788,0,15,40.8861,1,2,50,18,0
457,6,55,2780.0873,63.7787,40.8861,42,4.1467,0,0.3534,0,14,40.8861,0,2,50,18,0
458,6,56,2822.6155,42.5282,40.8861,42,4.7884,0,0.4185,0,14,40.8861,0,2,50,18,0
459,6,57,2865.6588,43.0433,40.8861,42,7.0997,0,0.0861,0,13,40.8861,0,2,50,18,0
460,6,58,2915.9195,50.2607,40.8861,42,13.1779,0,0.863,0,13,40.8861,1,2,50,18,0
461,6,59,3010.7576,94.8381,40.8861,42,10.8626,0,1.179,0,13,40.8861,1,2,50,18,0
462,6,60,3115.4807,104.7231,40.8861,42,10.0112,0,0.6456,0,13,40.8861,1,2,50,18,0
463,6,61,3222.7266,107.2459,40.8861,42,12.9488,0,1.1335,0,13,40.8861,1,2,50,18,0
464,6,62,3316.3137,93.5871,40.8861,42,11.6078,0,1.6741,0,13,40.8861,1,2,50,18,0
465,6,63,3386.6682,70.3545,40.8861,42,2.542,0,0.3582,0,13,40.8861,0,2,50,18,0
466,6,64,3430.9804,44.3122,40.8861,42,5.571000000000001,0,0.1736,0,14,40.8861,0,2,50,18,0
467,6,65,3472.8934,41.913000000000004,40.8861,42,6.6599,0,0.3525,0,14,40.8861,0,2,50,18,0
468,6,66,3514.7427,41.8493,40.8861,42,7.7104,0,0.42700000000000005,0,14,40.8861,0,2,50,18,0
469,6,67,3556.4432,41.7005,40.8861,42,8.5832,0,0.292,0,14,40.8861,0,2,50,18,0
470,6,68,3609.2308,52.7876,40.8861,42,16.8626,0,0.4764,0,14,40.8861,1,2,50,18,0
471,6,69,3697.2034,87.9726,40.8861,42,8.8695,0,0.4999,0,14,40.8861,1,2,50,18,0
472,6,70,3821.1573,123.9539,40.8861,42,19.7162,0,6.1069,0,22,40.8861,1,3,70,18,0
473,6,71,3924.7534,103.5961,40.8861,42,16.915,0,0.2808,0,21,40.8861,1,3,70,18,0
474,6,72,4027.8744,103.12100000000001,40.8861,42,18.2191,0,0.6262,0,21,40.8861,1,3,70,18,0
475,6,73,4095.3702,67.4958,40.8861,42,3.1974,0,0.0084,0,21,40.8861,0,3,70,18,0
476,6,74,4140.6163,45.2461,40.8861,42,6.6384,0,0.0082,0,20,40.8861,0,3,70,18,0
477,6,75,4183.1861,42.5698,40.8861,42,8.2666,0,0.2107,0,18,40.8861,0,3,70,18,0
478,6,76,4225.5605,42.3744,40.8861,42,9.6756,0,0.1791,0,18,40.8861,0,3,70,18,0
479,6,77,4267.4459,41.8854,40.8861,42,10.571,0,1.0936,0,17,40.8861,0,3,70,18,0
480,6,78,4309.5801,42.1342,40.8861,42,11.6581,0,0.5557,0,17,40.8861,0,3,70,18,0
481,6,79,4351.4175,41.8374,40.8861,42,12.3277,0,0.5538,0,17,40.8861,0,3,70,18,0
482,6,80,4393.3806,41.9631,40.8861,42,13.1288,0,0.8042,0,17,40.8861,0,3,70,18,0
483,6,81,4435.444,42.0634,40.8861,42,13.9474,0,0.7656,0,17,40.8861,0,3,70,18,0
484,6,82,4477.4742,42.0302,40.8861,42,14.6583,0,0.7854,0,17,40.8861,0,3,70,18,0
485,6,83,4519.6595,42.1853,40.8861,42,15.5013,0,0.7612,0,17,40.8861,0,3,70,18,0
486,6,84,4561.7246,42.0651,40.8861,42,16.3026,0,0.9182,0,17,40.8861,0,3,70,18,0
487,6,85,4603.8782,42.1536,40.8861,42,17.3102,0,0.6211,0,17,40.8861,0,3,70,18,0
488,6,86,4646.3365,42.4583,40.8861,42,18.56,0,0.4811,0,17,40.8861,0,3,70,18,0
489,6,87,4689.0063,42.6698,40.8861,42,19.9401,0,0.6027,0,17,40.8861,0,3,70,18,0
490,6,88,4731.9102,42.9039,40.8861,42,20.7486,0,0.6314,0,17,40.8861,0,3,70,18,0
491,6,89,4775.817,43.9068,40.8861,42,22.1736,0,0.804,0,18,40.8861,0,3,70,18,0
492,6,90,4818.7249,42.9079,40.8861,42,22.1632,0,1.0644,0,18,40.8861,0,3,70,18,0
493,6,91,4861.0482,42.3233,40.8861,42,23.4387,0,1.0559,0,16,40.8861,0,3,70,18,0
494,6,92,4903.3558,42.3076,40.8861,42,23.4062,0,0.3919,0,16,40.8861,0,3,70,18,0
495,6,93,4945.5728,42.217,40.8861,42,24.9101,0,0.7489,0,12,40.8861,0,3,70,18,0
496,6,94,4987.8197,42.2469,40.8861,42,14.6824,0,0.8189,0,9,40.8861,0,3,70,18,0
497,6,95,5029.9975,42.1778,40.8861,42,3.7435,0,0.9201,0,5,40.8861,0,3,70,18,0
498,6,96,5072.3635,42.36600000000001,40.8861,42,3.1444,0,1.0339,0,3,40.8861,0,3,70,18,0
499,6,97,5114.6853,42.3218,40.8861,42,0.9831,0,0.9831,0,2,40.8861,0,3,70,18,0
500,6,98,5158.6655,43.9802,40.8861,42,2.0123,0,2.0123,0,2,40.8861,0,3,70,18,0
501,6,99,5201.8336,43.1681,40.8861,42,3.0426,0,3.0426,0,2,40.8861,0,3,70,18,0
502,6,100,5244.0272,42.1936,40.8861,42,3.3644,0,3.3644,0,2,40.8861,0,3,70,18,0
503,6,101,5285.956,41.9288,40.8861,42,3.5615,0,3.5615,0,2,40.8861,0,3,70,18,0
504,6,102,5327.8796,41.9236,40.8861,42,3.8471,0,3.8471,0,2,40.8861,0,3,70,18,0
